"ID";"Dim1";"Dim2";"molecular_ID"
129;200,032857398929;56,6951235394733;"EnhB"
130;-446,406482319499;10,7060188156165;"Prom"
130;-403,204342617475;135,720517982025;"EnhA"
130;849,610824936974;-146,426536797641;"EnhB"
131;-557,739878301002;-238,218503373061;"Prom"
131;-306,450507279572;408,298732426801;"EnhA"
131;864,190385580573;-170,08022905374;"EnhB"
132;-346,4473467752;-203,256618604948;"Prom"
132;-31,8238919826688;234,001457638562;"EnhA"
132;378,271238757869;-30,744839033614;"EnhB"
133;-268,854132103182;-307,327702624529;"Prom"
133;37,5722975251517;357,987416343458;"EnhA"
133;231,28183457803;-50,6597137189286;"EnhB"
134;-41,0882568558842;-69,7256707499475;"Prom"
134;-167,461338438752;195,86240474859;"EnhA"
134;208,549595294637;-126,136733998642;"EnhB"
135;-138,370293778076;-85,1303025436106;"Prom"
135;-286,315167554894;270,366053531588;"EnhA"
135;424,68546133297;-185,235750987977;"EnhB"
136;-363,222371408373;-77,6712111447076;"Prom"
136;-482,382034637905;331,356608683424;"EnhA"
136;845,604406046279;-253,685397538717;"EnhB"
137;-527,899218344494;-289,659490353503;"Prom"
137;-440,652989016258;573,102334850494;"EnhA"
137;968,552207360752;-283,442844496991;"EnhB"
138;-360,173585957171;-209,350117528343;"Prom"
138;-85,2352417051731;273,086939739259;"EnhA"
138;445,408827662345;-63,7368222109167;"EnhB"
139;-50,3179413726776;-44,209357752466;"Prom"
139;-525,985412645647;381,397441263693;"EnhA"
139;576,303354018325;-337,188083511227;"EnhB"
140;-310,389061267464;-250,45432127654;"Prom"
140;93,3562076244663;231,786044338634;"EnhA"
140;217,032853642998;18,6682769379062;"EnhB"
141;-362,60353213102;-357,976696014265;"Prom"
141;-50,4259817544833;464,721952297727;"EnhA"
141;413,029513885503;-106,745256283463;"EnhB"
142;-284,167329809307;-294,793406564145;"Prom"
142;89,5327876236561;303,954938564836;"EnhA"
142;194,634542185651;-9,16153200069092;"EnhB"
143;-114,036372137127;-155,88572155824;"Prom"
143;-219,263788586588;335,784223273887;"EnhA"
143;333,300160723715;-179,898501715648;"EnhB"
144;-220,048267045601;-106,028398738597;"Prom"
144;64,0096324096689;62,7070738260931;"EnhA"
144;156,038634635932;43,3213249125043;"EnhB"
145;-387,97421487399;-164,125887701299;"Prom"
145;-195,87437758041;270,915624399223;"EnhA"
145;583,8485924544;-106,789736697924;"EnhB"
146;-695,427825349287;-54,8452454784833;"Prom"
146;-657,309508802646;332,661270133945;"EnhA"
146;1352,73733415193;-277,816024655462;"EnhB"
147;-5,61546818601825;-580,94134660837;"Prom"
147;-485,013153316181;1138,59253840828;"EnhA"
147;490,628621502199;-557,651191799909;"EnhB"
148;-164,384232724603;-43,9988942755949;"Prom"
148;-103,262497479784;90,7019166257686;"EnhA"
148;267,646730204387;-46,7030223501737;"EnhB"
149;-373,914779060275;0,395407415200237;"Prom"
149;-183,660315701458;29,6071764899824;"EnhA"
149;557,575094761733;-30,0025839051826;"EnhB"
150;-600,806190254108;-674,171857713612;"Prom"
150;280,034025003151;659,136412754565;"EnhA"
150;320,772165250957;15,035444959047;"EnhB"
151;-19,1284336332542;-238,078012960212;"Prom"
151;-285,572513950786;517,120400790143;"EnhA"
151;304,70094758404;-279,04238782993;"EnhB"
152;-305,112699393372;-255,920108146445;"Prom"
152;144,605725124886;208,779294558105;"EnhA"
152;160,506974268486;47,1408135883401;"EnhB"
153;-271,842335651834;-142,932159483218;"Prom"
153;-13,8745259105603;152,834230386108;"EnhA"
153;285,716861562394;-9,90207090288986;"EnhB"
154;-458,903973470769;-215,01411907536;"Prom"
154;-14,6250050396431;214,674137308125;"EnhA"
154;473,528978510412;0,339981767235785;"EnhB"
155;-430,169607986;-25,0776245646122;"Prom"
155;-129,779822547184;19,8097477385084;"EnhA"
155;559,949430533185;5,26787682610376;"EnhB"
156;-417,455985963172;-207,581096927817;"Prom"
156;19,9654741386822;191,721972267593;"EnhA"
156;397,49051182449;15,8591246602242;"EnhB"
157;-762,272328717779;-521,434029340671;"Prom"
157;269,960891591705;408,952015557489;"EnhA"
157;492,311437126074;112,482013783182;"EnhB"
158;-202,686808554572;-202,295983677848;"Prom"
158;7,5841087630435;240,544045653539;"EnhA"
158;195,102699791528;-38,2480619756909;"EnhB"
159;-275,076903460908;-107,34641057821;"Prom"
159;-198,489377284474;216,400791655484;"EnhA"
159;473,566280745382;-109,054381077274;"EnhB"
160;-351,519967479612;-142,493259769417;"Prom"
160;46,2110943482427;96,5404165883487;"EnhA"
160;305,308873131369;45,9528431810682;"EnhB"
161;-335,047050434754;-346,859415536031;"Prom"
161;-32,4891358179335;443,738640769473;"EnhA"
161;367,536186252688;-96,8792252334412;"EnhB"
162;-335,91535409319;-24,924473390666;"Prom"
162;-272,469410815491;130,248273408117;"EnhA"
162;608,384764908681;-105,323800017451;"EnhB"
163;100,116531703364;-592,741103553958;"Prom"
163;-512,590584332304;1196,80440711105;"EnhA"
163;412,474052628941;-604,063303557094;"EnhB"
164;-90,6319851443854;-207,809136952525;"Prom"
164;-32,3397635920922;298,864976250097;"EnhA"
164;122,971748736478;-91,0558392975716;"EnhB"
165;-55,6680479044541;-123,426284706429;"Prom"
165;-49,3847817818806;195,975866739726;"EnhA"
165;105,052829686335;-72,5495820332969;"EnhB"
166;-227,344690921611;-211,973850301537;"Prom"
166;-148,24995076007;346,407142537722;"EnhA"
166;375,59464168168;-134,433292236185;"EnhB"
167;-378,156853346655;-212,94369291311;"Prom"
167;49,1573444590205;190,082243706803;"EnhA"
167;328,999508887634;22,8614492063073;"EnhB"
168;-358,843711184851;-292,95671395851;"Prom"
168;-85,3642339578644;393,83274200628;"EnhA"
168;444,207945142716;-100,87602804777;"EnhB"
169;-258,43247172051;-182,076818055366;"Prom"
169;-53,5105991557742;237,03216485173;"EnhA"
169;311,943070876284;-54,9553467963638;"EnhB"
170;-412,869248078774;-114,329476489101;"Prom"
170;-299,190099028373;258,237689123224;"EnhA"
170;712,059347107147;-143,908212634123;"EnhB"
171;-153,390047585493;-124,836898808377;"Prom"
171;-100,066384288749;207,571758640024;"EnhA"
171;253,456431874242;-82,7348598316475;"EnhB"
172;-363,071862534133;-248,108656416979;"Prom"
172;-616,384399064469;660,617384691959;"EnhA"
172;979,456261598602;-412,50872827498;"EnhB"
173;-548,93714784089;-204,407221935529;"Prom"
173;79,0454112947735;120,377606520772;"EnhA"
173;469,891736546116;84,0296154147578;"EnhB"
174;-295,90470635525;-108,34679120539;"Prom"
174;-19,9584478980424;101,396611817028;"EnhA"
174;315,863154253292;6,95017938836182;"EnhB"
175;-136,367058280117;-66,934415857209;"Prom"
175;-63,5010991527404;105,189269408835;"EnhA"
175;199,868157432858;-38,2548535516257;"EnhB"
176;-524,259580329292;-251,76364621919;"Prom"
176;45,171659305494;215,345630243955;"EnhA"
176;479,087921023798;36,4180159752352;"EnhB"
177;-201,370641956123;-237,794454056924;"Prom"
177;-15,4023022941295;306,332217519158;"EnhA"
177;216,772944250253;-68,5377634622337;"EnhB"
178;-269,684579365703;-82,189187211769;"Prom"
178;-58,7627505590181;93,96585427932;"EnhA"
178;328,447329924721;-11,776667067551;"EnhB"
179;-805,223550848221;-2,44669569403574;"Prom"
179;-455,584428759398;106,100275057836;"EnhA"
179;1260,80797960762;-103,6535793638;"EnhB"
180;-644,502289783035;-942,20495744362;"Prom"
180;247,135327894295;1055,69130238667;"EnhA"
180;397,36696188874;-113,486344943048;"EnhB"
181;-485,255158948112;-280,131732689709;"Prom"
181;177,408206168213;182,274239439279;"EnhA"
181;307,846952779899;97,8574932504303;"EnhB"
182;-92,9109070325804;-72,5945965801529;"Prom"
182;-5,87929985962489;87,1290189842178;"EnhA"
182;98,7902068922053;-14,534422404065;"EnhB"
183;-119,105262817584;-39,9968937009033;"Prom"
183;-205,400314341988;159,121071684291;"EnhA"
183;324,505577159571;-119,124177983388;"EnhB"
184;-177,224745301249;-102,345313206752;"Prom"
184;-26,1468523026153;123,53094309471;"EnhA"
184;203,371597603865;-21,1856298879574;"EnhB"
185;-292,213184746042;-22,0570086561377;"Prom"
185;-423,885496239806;230,781287389622;"EnhA"
185;716,098680985847;-208,724278733484;"EnhB"
186;-200,502338210307;-77,2015370949557;"Prom"
186;-279,663815014446;240,705380915128;"EnhA"
186;480,166153224753;-163,503843820172;"EnhB"
187;-166,62159358281;-129,041183467042;"Prom"
187;-131,348926377451;230,201547665143;"EnhA"
187;297,970519960261;-101,160364198101;"EnhB"
188;-465,955839421571;-231,785379953209;"Prom"
188;-1,83016919413782;229,213379626242;"EnhA"
188;467,786008615709;2,57200032696701;"EnhB"
189;-340,790088989133;-151,010030413403;"Prom"
189;9,86462048929785;133,979045310291;"EnhA"
189;330,925468499835;17,0309851031116;"EnhB"
190;-338,091569811146;-282,702541151722;"Prom"
190;61,2170089621524;292,044979920904;"EnhA"
190;276,874560848993;-9,34243876918287;"EnhB"
191;-72,3450789554159;-104,15537529579;"Prom"
