"ID";"Dim1";"Dim2";"molecular_ID"
1;137,569966322926;51,6096942692923;"Prom"
1;111,412438593488;-139,684595254322;"EnhA"
1;-248,982404916419;88,0749009850175;"EnhB"
2;678,833814197737;-92,081130833752;"Prom"
2;668,758293067008;-227,222937757362;"EnhA"
2;-1347,59210726475;319,304068591114;"EnhB"
3;155,027501551078;43,0979808786807;"Prom"
3;218,144939902862;-196,983304693332;"EnhA"
3;-373,17244145394;153,885323814651;"EnhB"
4;161,13917360322;123,869435644491;"Prom"
4;55,4035523935027;-211,737462804399;"EnhA"
4;-216,542725996723;87,8680271599075;"EnhB"
5;384,597303703319;-6,66250291765331;"Prom"
5;476,493293199008;-266,612278127076;"EnhA"
5;-861,090596902327;273,274781044729;"EnhB"
6;111,857428323559;160,535823558545;"Prom"
6;164,061758394044;-349,459193342916;"EnhA"
6;-275,919186717603;188,92336978437;"EnhB"
7;167,642243203883;99,970069515341;"Prom"
7;6,10471467226685;-139,852433288978;"EnhA"
7;-173,746957876149;39,8823637736372;"EnhB"
8;264,952718964717;252,675341568183;"Prom"
8;-19,4473012348064;-349,50566229909;"EnhA"
8;-245,505417729911;96,8303207309069;"EnhB"
9;672,754027166856;31,6991142836321;"Prom"
9;288,367635175152;-162,397864902023;"EnhA"
9;-961,121662342008;130,698750618391;"EnhB"
10;150,033121010244;20,7233493490302;"Prom"
10;26,5925402676192;-31,8770213881638;"EnhA"
10;-176,625661277863;11,1536720391337;"EnhB"
11;111,810060553512;29,6171732773568;"Prom"
11;16,6990429376794;-43,8328458351121;"EnhA"
11;-128,509103491191;14,2156725577553;"EnhB"
12;351,723278087364;250,193083016265;"Prom"
12;39,3842668508987;-374,919217968676;"EnhA"
12;-391,107544938263;124,726134952411;"EnhB"
13;271,240196519661;91,282188053395;"Prom"
13;80,3497291057293;-163,958351448763;"EnhA"
13;-351,58992562539;72,6761633953683;"EnhB"
14;510,263895535477;114,955468024978;"Prom"
14;369,776665830924;-368,652650663368;"EnhA"
14;-880,040561366402;253,69718263839;"EnhB"
15;197,651866942549;284,534859305911;"Prom"
15;-36,4710071829289;-396,206178355476;"EnhA"
15;-161,18085975962;111,671319049566;"EnhB"
16;126,898587986933;143,468123552314;"Prom"
16;-63,3835237045032;-165,679562454517;"EnhA"
16;-63,5150642824303;22,2114389022031;"EnhB"
17;172,356782980561;64,5203372361115;"Prom"
17;92,1522481932162;-142,428723986627;"EnhA"
17;-264,509031173777;77,9083867505158;"EnhB"
18;195,665564006869;389,941791404147;"Prom"
18;-7,27117503873099;-581,508250917138;"EnhA"
18;-188,394388968138;191,566459512991;"EnhB"
19;100,072898450267;189,565510630103;"Prom"
19;74,0118730674389;-334,977269361125;"EnhA"
19;-174,084771517706;145,411758731022;"EnhB"
20;221,963201517775;170,139195995128;"Prom"
20;95,0253601416152;-303,661847305039;"EnhA"
20;-316,98856165939;133,522651309911;"EnhB"
21;211,836246569364;73,5652379987131;"Prom"
21;111,441634691666;-164,82931978774;"EnhA"
21;-323,27788126103;91,264081789027;"EnhB"
22;51,9848876733828;-10,925971144103;"Prom"
22;362,220167524712;-223,499578751124;"EnhA"
22;-414,205055198094;234,425549895227;"EnhB"
23;223,62648111427;87,1572229329056;"Prom"
23;102,013393596679;-178,219127879526;"EnhA"
23;-325,639874710948;91,0619049466202;"EnhB"
24;491,352280804961;352,40136825966;"Prom"
24;-91,6978281883017;-428,186543735118;"EnhA"
24;-399,65445261666;75,785175475458;"EnhB"
25;28,0226254315695;15,4130220118209;"Prom"
25;21,8999428043314;-35,5883084286247;"EnhA"
25;-49,9225682359009;20,1752864168037;"EnhB"
26;287,926101049553;130,53935095195;"Prom"
26;145,885666566926;-268,085420830799;"EnhA"
26;-433,811767616479;137,546069878849;"EnhB"
27;404,067543449327;349,732692610977;"Prom"
27;-249,344101068683;-327,356213973756;"EnhA"
27;-154,723442380644;-22,3764786372212;"EnhB"
28;393,530956666593;-9,49154242267695;"Prom"
28;194,144390331241;-68,4466496558139;"EnhA"
28;-587,675346997834;77,9381920784908;"EnhB"
29;313,255396037325;134,461393438951;"Prom"
29;-32,5947365783223;-149,308449826866;"EnhA"
29;-280,660659459002;14,8470563879157;"EnhB"
30;285,778134237533;66,4367298165426;"Prom"
30;53,0419469810504;-104,590348696268;"EnhA"
30;-338,820081218584;38,1536188797253;"EnhB"
31;284,44306440289;56,2108408374256;"Prom"
31;24,0885703233386;-68,9848252444819;"EnhA"
31;-308,531634726229;12,7739844070564;"EnhB"
32;486,644668938291;138,885586514689;"Prom"
32;-129,926185607367;-68,1939870760639;"EnhA"
32;-356,718483330923;-70,6915994386255;"EnhB"
33;176,012433856566;227,798450346387;"Prom"
33;185,873641985447;-461,705933996888;"EnhA"
33;-361,886075842013;233,907483650501;"EnhB"
34;180,719804383917;142,366216191973;"Prom"
34;-71,9317156180776;-151,402612651431;"EnhA"
34;-108,788088765839;9,03639645945874;"EnhB"
35;393,240291175188;105,957691795644;"Prom"
35;-21,8836533672001;-101,975310106079;"EnhA"
35;-371,356637807988;-3,9823816895652;"EnhB"
36;137,782467757189;278,076881504139;"Prom"
36;358,084149932705;-662,728374857596;"EnhA"
36;-495,866617689894;384,651493353457;"EnhB"
37;159,210588250433;143,234096987285;"Prom"
37;110,739396309819;-280,065633073962;"EnhA"
37;-269,949984560252;136,831536086678;"EnhB"
38;251,233045365799;150,035493300166;"Prom"
38;-34,0211388670543;-180,477190213577;"EnhA"
38;-217,211906498745;30,441696913411;"EnhB"
39;616,630861890809;279,517180311231;"Prom"
39;-170,548244717777;-244,572147851986;"EnhA"
39;-446,082617173032;-34,9450324592449;"EnhB"
40;233,437085698245;26,6781689371369;"Prom"
40;91,8272682585635;-75,2969043587237;"EnhA"
40;-325,264353956809;48,6187354215867;"EnhB"
41;164,633915734338;225,364362831304;"Prom"
41;156,163653185105;-439,044978195258;"EnhA"
41;-320,797568919443;213,680615363954;"EnhB"
42;465,32094272695;10,2808015482613;"Prom"
42;633,593290445382;-390,25213902958;"EnhA"
42;-1098,91423317233;379,971337481319;"EnhB"
43;128,843512970281;118,08282289144;"Prom"
43;-36,2648223859085;-144,167667540517;"EnhA"
43;-92,5786905843726;26,0848446490772;"EnhB"
44;177,179835454883;87,3405820645876;"Prom"
44;177,949464517134;-236,108377226776;"EnhA"
44;-355,129299972016;148,767795162188;"EnhB"
45;136,903737620641;16,58953687397;"Prom"
45;74,372190284591;-59,6351914460137;"EnhA"
45;-211,275927905232;43,0456545720437;"EnhB"
46;276,435227735274;38,7380685893391;"Prom"
46;274,649597938161;-213,543711295812;"EnhA"
46;-551,084825673435;174,805642706473;"EnhB"
47;106,965108429923;129,749035038479;"Prom"
47;-69,6140765804157;-142,424819183554;"EnhA"
47;-37,351031849507;12,6757841450755;"EnhB"
48;704,896837638335;38,8976221474225;"Prom"
48;72,8746859267202;-22,6533673184132;"EnhA"
48;-777,771523565055;-16,2442548290093;"EnhB"
49;247,222069409295;13,5286513117188;"Prom"
49;143,634301349063;-88,3182350052063;"EnhA"
49;-390,856370758358;74,7895836934874;"EnhB"
50;284,273938878536;201,499854969867;"Prom"
50;88,7470344909482;-340,730490373319;"EnhA"
50;-373,020973369484;139,230635403452;"EnhB"
51;454,169541104748;-8,25027256172073;"Prom"
51;464,211840018411;-247,060958653264;"EnhA"
51;-918,381381123159;255,311231214984;"EnhB"
52;132,222367420986;112,40857829977;"Prom"
52;-32,4808747597583;-137,437795700969;"EnhA"
52;-99,7414926612277;25,0292174011994;"EnhB"
53;509,23641956158;220,33894536101;"Prom"
53;-225,75690661058;-127,605471715937;"EnhA"
53;-283,479512951;-92,7334736450723;"EnhB"
54;332,366117892828;261,098805092475;"Prom"
54;6,8515223641801;-372,227228582253;"EnhA"
54;-339,217640257009;111,128423489778;"EnhB"
55;288,461662846771;49,4425428231227;"Prom"
55;46,0137123744462;-72,8370202789235;"EnhA"
55;-334,475375221217;23,3944774558008;"EnhB"
56;210,641404772244;229,673166125773;"Prom"
56;113,452263767123;-410,913984538259;"EnhA"
56;-324,093668539367;181,240818412486;"EnhB"
57;240,351699560949;228,131932255486;"Prom"
57;-35,1484565485502;-303,415039777538;"EnhA"
57;-205,203243012398;75,2831075220521;"EnhB"
58;197,829007681906;82,9347264587998;"Prom"
58;-42,1686228360302;-76,4637097585663;"EnhA"
58;-155,660384845876;-6,4710167002335;"EnhB"
59;367,161335992267;129,2763673306;"Prom"
59;4,46103509401652;-159,735174397048;"EnhA"
59;-371,622371086284;30,4588070664479;"EnhB"
60;158,92686694991;10,9559404309635;"Prom"
60;126,199948443874;-83,4168935906975;"EnhA"
60;-285,126815393783;72,460953159734;"EnhB"
61;285,387039556645;169,162869870204;"Prom"
61;-0,692697965747906;-228,915598924696;"EnhA"
